date,fng_value,fng_class,Open,High,Low,Close,Volume_btc,Volume_usd,sopr_val
2018-10-19,24,Extreme Fear,6739.0,6796.0,6567.0,6619.84,20116.072,134777330.0,1.00320333504719
2018-10-20,21,Extreme Fear,6619.84,6648.14,6523.0,6530.65,20772.857,136685740.0,0.9107310421837891
2018-10-21,21,Extreme Fear,6528.88,6617.65,6505.55,6582.75,19240.303,126323590.0,0.9984233495689461
2018-10-22,27,Fear,6582.76,6663.9,6580.0,6590.11,6515.603,43150064.0,0.994889901370932
2018-10-23,24,Extreme Fear,6590.11,6639.0,6535.27,6579.6,16212.03,106807310.0,0.9947324751930231
2018-10-24,23,Extreme Fear,6579.6,6595.0,6515.45,6552.2,13856.372,90970184.0,0.9974381737872441
2018-10-25,25,Extreme Fear,6552.2,6630.0,6547.53,6566.81,11950.32,78787780.0,0.9944833075848001
2018-10-26,29,Fear,6565.5,6575.09,6502.8,6528.09,10342.263,67692250.0,0.984419718191994
2018-10-27,33,Fear,6528.13,6600.0,6515.01,6538.63,9443.145,61790540.0,0.997552060866944
2018-10-28,35,Fear,6538.63,6558.35,6463.04,6506.82,7776.5576,50665892.0,0.996188543136811
2018-10-29,34,Fear,6505.6,6514.17,6453.0,6489.93,5743.2197,37294296.0,0.9938858892517141
2018-10-30,31,Fear,6489.93,6505.01,6315.0,6344.5,13825.95,88479000.0,0.9938026803923021
2018-10-31,32,Fear,6344.5,6395.0,6317.01,6330.01,8870.311423,56351080.2050051,0.9914709021270041
2018-11-01,29,Fear,6332.28,6428.0,6245.02,6371.93,12145.646124,76949838.73348655,0.9913461976526171
2018-11-02,36,Fear,6371.92,6442.65,6348.66,6410.0,9098.96906,58031261.83734357,0.9982329598837061
2018-11-03,36,Fear,6410.01,6460.34,6388.2,6433.98,9739.432906,62589378.39529111,0.9970599921377341
2018-11-04,41,Fear,6432.8,6439.97,6345.0,6388.0,7661.268393,48934409.88573369,0.9959577618187221
2018-11-05,42,Fear,6388.0,6525.0,6359.0,6483.64,10593.858309,68179066.99374208,0.9987919089639911
2018-11-06,42,Fear,6485.86,6504.39,6431.02,6468.99,8986.391875,58117547.3996058,0.9976148273157741
2018-11-07,48,Neutral,6468.99,6531.31,6445.18,6522.73,11926.542275,77335949.20752904,1.00251960202079
2018-11-08,51,Neutral,6519.15,6615.15,6509.0,6578.45,14271.890158,93822543.97391765,0.9995471641423581
2018-11-09,47,Neutral,6578.45,6594.0,6468.22,6479.84,13259.503126,86448479.74651119,0.998709266861285
2018-11-10,52,Neutral,6479.84,6511.53,6391.01,6419.99,11787.601708,75997681.1146244,0.9985716617237941
2018-11-11,54,Neutral,6419.99,6475.55,6411.0,6433.05,7715.471034,49749433.26974859,0.998288813485227
2018-11-12,52,Neutral,6433.05,6462.14,6355.0,6452.05,8213.488144,52708987.06590301,0.9985363737580341
2018-11-13,56,Greed,6451.68,6497.0,6421.0,6452.87,10132.18714,65387041.07542723,0.993404914667215
2018-11-14,49,Neutral,6451.68,6498.0,6391.15,6458.0,11787.133262,76120825.8056278,0.98330895011615
2018-11-15,28,Fear,6458.0,6482.84,5656.87,5915.0,47238.70225,284537417.90689385,0.94003150022518
2018-11-16,23,Extreme Fear,5915.22,5939.54,5403.42,5757.09,47690.544303,270072662.20872766,0.98072913049362
2018-11-17,24,Extreme Fear,5753.4,5782.89,5549.25,5650.57,38721.784543,219097113.51518777,0.9869167973736591
2018-11-18,26,Fear,5652.47,5656.6,5565.43,5630.49,26411.242851,148072401.12837887,0.992806482984084
2018-11-19,28,Fear,5628.29,5738.17,5617.0,5662.0,23845.68425,134897115.02554548,0.954724490497558
2018-11-20,21,Extreme Fear,5661.8,5664.0,4855.0,4913.42,70580.816405,368687851.4627587,0.9364327527577571
2018-11-21,15,Extreme Fear,4913.42,5048.24,4326.0,4559.91,117365.965244,547967667.4860688,0.967464690338621
2018-11-22,14,Extreme Fear,4559.91,4787.2,4413.85,4663.9,61075.957748,281283687.01507723,0.9692402190878641
2018-11-23,12,Extreme Fear,4663.88,4721.77,4335.0,4369.49,34528.373114,157446515.0596104,0.96661186558899
2018-11-24,15,Extreme Fear,4369.49,4484.0,4222.94,4415.65,49371.630541,215282440.9324763,0.964598974149185
2018-11-25,9,Extreme Fear,4415.65,4527.0,3824.69,3933.68,61691.995731,258697999.26748484,0.93851324907029
2018-11-26,17,Extreme Fear,3931.04,4233.0,3652.66,4085.78,101694.031906,398253799.79464936,0.9532489041270951
2018-11-27,11,Extreme Fear,4085.78,4206.0,3701.0,3864.45,94504.804566,373230057.8207432,0.9397731174697591
2018-11-28,14,Extreme Fear,3861.47,3940.0,3689.12,3874.27,67470.19552,257553749.382752,0.98582673075535
2018-11-29,18,Extreme Fear,3876.86,4394.47,3875.22,4262.05,91983.12071,382695659.5382689,1.01056146783842
2018-11-30,19,Extreme Fear,4262.1,4450.38,4125.65,4295.84,73950.740458,316680185.9180797,0.9743175569540091
2018-12-01,13,Extreme Fear,4295.72,4341.36,3943.0,4041.32,67758.446276,278810574.90691656,1.0255648759072
2018-12-02,15,Extreme Fear,4041.27,4299.99,3963.01,4190.02,44840.073485,186157614.3330159,0.988004349989106
2018-12-03,17,Extreme Fear,4190.98,4312.99,4103.04,4161.01,38912.154794,162917339.0230932,1.02809068166881
2018-12-04,12,Extreme Fear,4160.55,4179.0,3827.0,3884.76,49094.447161,195056222.94421571,1.07096277454283
2018-12-05,19,Extreme Fear,3884.76,4085.0,3781.0,3950.98,48489.592326,191673586.22984883,0.8754016756289721
2018-12-06,13,Extreme Fear,3950.97,3970.0,3745.0,3769.79,44005.484602,169406938.16662115,0.918811857445422
2018-12-07,11,Extreme Fear,3764.52,3899.99,3500.0,3508.76,68379.675199,254725218.82102263,0.9481862436010151
2018-12-08,11,Extreme Fear,3508.76,3549.99,3224.6,3404.49,95144.13692,322359937.7435021,0.9757135757385621
2018-12-09,14,Extreme Fear,3403.55,3495.0,3222.0,3410.93,55365.641173,187908825.16827065,0.9870081810408851
2018-12-10,19,Extreme Fear,3411.36,3658.0,3394.04,3548.5,45957.075354,161619243.86060712,0.965259461201966
2018-12-11,15,Extreme Fear,3545.37,3610.0,3370.11,3432.88,40989.062501,142507287.0628244,0.9212916639589491
2018-12-12,14,Extreme Fear,3434.01,3480.0,3324.32,3380.39,35919.431536,121836614.81049676,0.971672309741981
2018-12-13,14,Extreme Fear,3379.23,3492.0,3350.0,3445.0,33921.95453,116223815.74234211,0.9734920597828821
2018-12-14,10,Extreme Fear,3446.38,3460.0,3255.5,3302.06,40040.230415,134814791.23221192,0.9533127052585041
2018-12-15,11,Extreme Fear,3302.06,3335.39,3177.0,3224.17,44492.983807,145101409.49359843,0.9678409357596951
2018-12-16,13,Extreme Fear,3225.19,3276.5,3156.26,3211.69,29795.370082,95586619.46441078,0.9742694972797651
2018-12-17,17,Extreme Fear,3211.69,3294.0,3186.0,3229.22,24621.449372,80044177.27336513,0.98245705358544
2018-12-18,23,Extreme Fear,3227.53,3585.0,3216.0,3508.5,66726.413343,228641359.70566306,0.9532421701238111
2018-12-19,21,Extreme Fear,3509.05,3678.59,3424.47,3653.0,61368.448827,216559705.76863438,0.9915224337106
2018-12-20,27,Fear,3651.4,3912.73,3622.55,3662.17,94135.414143,352631207.1217924,0.999797597676042
2018-12-21,35,Fear,3662.17,4120.0,3635.0,4048.33,101540.206613,399952632.6747424,0.9843200064724541
2018-12-22,28,Fear,4049.51,4139.99,3764.0,3840.26,82325.916988,325732035.9552715,0.9919156274981551
2018-12-23,31,Fear,3840.26,3979.0,3785.0,3949.97,42821.430857,165082092.78652534,0.987385395566383
2018-12-24,25,Extreme Fear,3950.89,4021.53,3870.0,3929.71,40109.841844,158726235.40514418,0.9946386650918071
2018-12-25,33,Fear,3929.72,4198.0,3924.83,4008.01,64647.806343,264628956.1177387,0.9795100275744041
2018-12-26,26,Fear,4010.11,4020.0,3646.41,3745.56,62725.654415,235584396.52788654,0.989587291148154
2018-12-27,29,Fear,3745.56,3837.15,3656.74,3777.73,42629.780353,159706733.53720096,0.9850471871794
2018-12-28,21,Extreme Fear,3777.76,3813.98,3535.0,3566.95,44016.965837,161629259.05149058,0.96946264974461
2018-12-29,24,Extreme Fear,3567.9,3887.25,3540.04,3836.86,45963.825004,170636842.5575947,0.96957316813762
2018-12-30,23,Extreme Fear,3839.23,3892.0,3670.0,3696.71,38875.714964,148210002.15817937,0.9779218228563411
2018-12-31,26,Fear,3694.69,3903.5,3657.9,3803.83,33219.385685,124955143.68159145,0.9710687709558471
2019-01-01,24,Extreme Fear,3803.83,3810.0,3630.33,3701.23,29991.9083,111847656.47671968,0.9778459372740511
2019-01-02,30,Fear,3703.65,3810.16,3642.0,3796.45,23738.927217,88139024.43541937,0.9955298481292191
2019-01-03,33,Fear,3797.63,3882.14,3750.45,3858.56,35156.421692,133876469.02186395,0.980976735512679
2019-01-04,48,Neutral,3857.57,3862.74,3730.0,3767.2,29407.033198,111657692.30074549,0.989130697635027
2019-01-05,36,Fear,3766.14,3823.64,3703.57,3792.9,29520.511075,111038179.05880062,0.9961225234041181
2019-01-06,31,Fear,3792.9,3840.99,3751.0,3770.96,30489.646186,115889627.45722108,0.9837995483430151
2019-01-07,39,Fear,3772.55,4027.71,3740.0,3987.59,36554.063412,142199840.08014327,0.994712400462701
2019-01-08,39,Fear,3988.96,4017.9,3921.53,3976.76,31869.573153,126829291.40019964,0.9822362031269751
2019-01-09,42,Fear,3975.21,4069.8,3903.0,3955.13,38901.419852,154778833.53836095,0.9977889901365191
2019-01-10,37,Fear,3955.45,4006.81,3930.04,3967.78,28995.50937,115243021.06956258,0.9426338464521681
2019-01-11,19,Extreme Fear,3966.1,3996.01,3540.0,3587.02,59397.888676,221771489.32120433,0.90018108391501
2019-01-12,22,Extreme Fear,3586.04,3658.0,3465.0,3600.49,38337.278238,137555819.45786124,0.987102223190732
2019-01-13,21,Extreme Fear,3599.97,3618.19,3530.0,3584.1,21999.467027,78907102.88665226,0.9851682012967571
2019-01-14,16,Extreme Fear,3584.11,3611.1,3441.3,3478.0,26385.448233,92881130.57400152,0.987636826337664
2019-01-15,27,Fear,3478.0,3671.87,3467.02,3626.09,35235.209369,125631828.18655895,1.0063984785487
2019-01-16,24,Extreme Fear,3626.07,3648.42,3516.62,3552.33,34136.907224,122781495.28346135,0.9997325519512161
2019-01-17,28,Fear,3552.0,3645.0,3543.51,3592.28,27481.446252,98509014.45338874,0.9826479644488191
2019-01-18,29,Fear,3592.26,3634.7,3530.39,3614.76,29753.915313,106703657.81669489,0.9889754691929421
2019-01-19,31,Fear,3614.76,3620.0,3565.75,3594.87,22713.448628,81699729.93957935,0.9861095547970581
2019-01-20,35,Fear,3594.42,3720.0,3594.23,3665.77,22173.258206,81360346.05407521,0.9870680553781961
2019-01-21,30,Fear,3665.3,3693.73,3475.0,3538.7,27904.295081,99775364.9017272,0.993073681419776
2019-01-22,27,Fear,3539.29,3559.51,3475.5,3526.88,19640.450085,69302438.05066912,0.963110430945578
2019-01-23,33,Fear,3526.74,3608.5,3434.85,3569.85,29337.637711,103808728.37279958,0.9902683224207741
2019-01-24,37,Fear,3569.85,3607.98,3514.5,3552.82,24930.640317,88787235.58579534,0.9942996432127441
2019-01-25,35,Fear,3552.81,3589.0,3529.22,3569.62,20824.132768,74029534.76759213,0.991667167147911
2019-01-26,41,Fear,3569.07,3587.15,3522.51,3566.69,17606.428825,62628083.21011044,0.9890691102850241
2019-01-27,39,Fear,3566.67,3662.94,3545.0,3565.62,19475.887068,69839468.06206182,0.98689310839216
2019-01-28,35,Fear,3565.25,3579.0,3486.0,3550.84,22734.853011,80740766.01247375,0.98281845217225
2019-01-29,21,Extreme Fear,3550.05,3557.75,3380.27,3434.0,40405.811963,139261131.62199646,0.9846299068881211
2019-01-30,22,Extreme Fear,3434.15,3443.45,3349.92,3410.0,29543.825406,100539082.31765626,0.98828122893509
2019-01-31,17,Extreme Fear,3411.82,3478.0,3387.1,3458.18,23965.903065,82513036.52089366,0.9935072962482641
2019-02-01,23,Extreme Fear,3457.5,3489.2,3418.8,3434.12,29608.602331,101933190.09095465,0.9936482372904821
2019-02-02,22,Extreme Fear,3434.1,3488.0,3401.2,3461.29,25258.613403,87069520.8413723,0.995478705714757
2019-02-03,19,Extreme Fear,3462.2,3526.4,3440.29,3504.77,17920.677242,62133606.06334935,0.9892488436512411
2019-02-04,27,Fear,3504.06,3511.09,3426.0,3458.11,19867.33639,68801620.06241606,0.9893012127098381
2019-02-05,21,Extreme Fear,3458.11,3484.88,3433.31,3461.83,23132.760957,80026958.73679115,0.995962893990411
2019-02-06,14,Extreme Fear,3463.18,3478.97,3448.43,3471.6,25263.644186,87488677.81626676,0.993698945497515
2019-02-07,18,Extreme Fear,3471.6,3482.72,3380.0,3406.19,35317.020253,120523780.29214342,0.993074268902674
2019-02-08,37,Fear,3406.7,3426.45,3390.0,3398.4,18644.90051,63541106.8101859,0.9969795934681671
2019-02-09,42,Fear,3397.4,3733.58,3373.1,3661.2,47914.223774,169930772.48332074,1.00034504469858
2019-02-10,40,Fear,3661.2,3680.02,3625.13,3666.04,24746.636826,90440219.72092651,0.9964728889581681
2019-02-11,46,Fear,3664.4,3684.99,3609.76,3680.06,23251.080533,84697907.65278952,0.9963298767734661
2019-02-12,38,Fear,3679.75,3684.9,3615.53,3631.05,24952.693737,90724900.26244251,0.9961044824956681
2019-02-13,48,Neutral,3631.03,3667.6,3582.34,3631.46,29484.231656,106783204.71902767,0.9878756944228241
2019-02-14,48,Neutral,3631.51,3670.0,3591.75,3609.4,25788.744824,93404034.03883894,0.997775522795979
2019-02-15,43,Fear,3608.34,3626.4,3568.11,3590.4,21756.026841,78376440.26201048,0.9959033125356461
2019-02-16,43,Fear,3590.56,3653.23,3573.45,3602.47,20757.967005,74866981.72212894,0.9762873364055711
2019-02-17,38,Fear,3602.49,3648.2,3597.91,3617.21,19550.191252,70837548.62445721,0.98839960551965
2019-02-18,63,Greed,3617.19,3700.11,3604.4,3667.58,25685.841946,93409925.33338211,0.9964928494111891
2019-02-19,65,Greed,3667.62,3925.0,3655.0,3898.6,64038.350492,242881397.31094602,0.996890138284731
2019-02-20,59,Greed,3897.35,3994.52,3856.0,3906.65,50197.148974,197052467.2550922,1.01102107955927
2019-02-21,59,Greed,3907.78,3986.98,3870.66,3969.74,36206.519517,142576934.3128395,0.9900632975228931
2019-02-22,61,Greed,3970.06,4016.48,3901.03,3937.31,31081.350546,122625105.15706326,0.9990764906186381
2019-02-23,63,Greed,3937.3,3988.0,3926.65,3962.0,23967.894415,94837225.85735027,0.9884406026144321
2019-02-24,69,Greed,3962.72,4162.02,3933.15,4118.0,33648.085019,135743410.67535502,0.9945082066086561
2019-02-25,47,Neutral,4118.0,4198.0,3712.66,3743.56,61852.232719,242696669.4432769,0.9893886317478181
2019-02-26,40,Fear,3746.04,3872.66,3740.0,3827.92,38167.719759,145532563.98163858,0.9976817260587891
2019-02-27,39,Fear,3828.44,3841.51,3777.0,3809.23,28918.819129,110237610.23508395,0.995208379477125
2019-02-28,39,Fear,3809.31,3838.85,3677.17,3817.0,31499.342142,119558257.92259909,0.9963998406981521
2019-03-01,42,Fear,3817.15,3888.0,3763.87,3814.26,32515.971387,124527897.8624276,0.9976375560768671
2019-03-02,41,Fear,3814.48,3857.0,3813.01,3823.0,23170.01863,88833853.71171425,0.9959151958117111
2019-03-03,44,Fear,3822.17,3841.31,3772.25,3820.0,19455.924996,74213862.3004932,0.9984007006308131
2019-03-04,36,Fear,3820.0,3835.0,3781.32,3808.0,16717.612459,63789874.00922613,0.9876965555450561
2019-03-05,35,Fear,3808.0,3830.0,3670.69,3716.1,34755.900127,129787911.32820386,0.99948705261193
2019-03-06,42,Fear,3715.1,3877.1,3703.55,3857.73,32947.317021,124886712.99181858,0.9974949880817371
2019-03-07,56,Greed,3857.58,3907.0,3813.09,3861.84,24742.433317,95291059.83042143,0.998503107612372
2019-03-08,54,Neutral,3861.84,3905.4,3840.4,3873.64,26462.849118,102614761.39299957,0.9942581979101671
2019-03-09,55,Greed,3873.63,3932.0,3800.0,3864.89,34793.655604,135247621.31413564,0.998110816158128
2019-03-10,55,Greed,3864.88,3971.75,3854.75,3943.04,31009.722927,121471566.70143671,0.9939639678862581
2019-03-11,56,Greed,3943.43,3943.43,3881.69,3916.82,23174.841857,90644119.9485886,0.992375692626118
2019-03-12,56,Greed,3915.99,3936.98,3830.0,3871.61,38051.152892,147660595.16540053,0.9927594903612721
2019-03-13,54,Neutral,3871.61,3905.2,3826.06,3882.73,32329.311324,125203260.23362026,0.9973249161593861
2019-03-14,55,Greed,3882.69,3893.56,3840.0,3866.0,24471.492993,94720501.3254371,0.9961816723957211
2019-03-15,55,Greed,3866.0,3920.0,3810.43,3877.12,27059.782725,104715802.22474197,0.9977440797588161
2019-03-16,54,Neutral,3877.12,3939.22,3872.2,3923.76,21741.189506,84924000.80219118,0.988516663305479
2019-03-17,58,Greed,3924.46,4056.98,3921.98,4005.98,28551.804915,114160934.5022407,1.00091446857157
2019-03-18,56,Greed,4005.98,4012.0,3950.01,3981.14,18824.344469,74933907.32033648,0.99761717600369
2019-03-19,56,Greed,3981.85,4037.0,3953.33,3987.81,22459.885698,89547763.74326263,1.00146963202626
2019-03-20,55,Greed,3987.83,4031.0,3970.0,4015.53,19891.916495,79496456.35168146,0.9983920654942731
2019-03-21,62,Greed,4017.48,4050.0,3980.5,4043.04,23415.940495,93954026.35715254,0.99629533307454
2019-03-22,56,Greed,4043.04,4069.32,3880.01,3980.64,35989.693593,143978941.50612825,0.9972085242031591
2019-03-23,50,Neutral,3980.85,4008.0,3968.25,3986.93,20020.540758,79853682.25451253,0.996161124704608
2019-03-24,44,Fear,3987.89,4018.83,3978.01,4006.01,17308.081193,69191713.1130401,0.9957696329919891
2019-03-25,46,Fear,4006.01,4006.02,3950.0,3992.18,17177.363913,68514209.02483436,0.995120534170932
2019-03-26,43,Fear,3991.35,3999.3,3888.73,3936.12,33172.145936,131426091.04526109,0.9937131083308081
2019-03-27,44,Fear,3935.47,3958.98,3894.0,3948.55,29310.203432,115175771.9357373,1.00133386079811
2019-03-28,49,Neutral,3948.77,4048.0,3936.15,4038.05,32342.009853,129590810.73949301,0.9996891256906281
2019-03-29,50,Neutral,4039.58,4039.7,4002.0,4027.81,20087.022393,80813087.9519779,1.00521806762625
2019-03-30,57,Greed,4028.22,4123.71,4024.03,4103.25,30105.807345,122673595.610057,0.9995007888094001
2019-03-31,56,Greed,4104.24,4140.0,4052.0,4106.97,19489.573426,79773167.40852438,0.9800776898502961
2019-04-01,62,Greed,4106.99,4116.12,4082.57,4103.95,13521.379413,55456979.90622897,1.00019949093153
2019-04-02,60,Greed,4102.44,4158.7,4067.0,4144.56,25522.905984,105453597.7991083,1.01401140650971
2019-04-03,71,Greed,4144.54,4897.99,4140.54,4857.29,105407.078581,489128232.0394518,1.0228515413562
2019-04-04,61,Greed,4857.19,5275.01,4753.5,4932.6,110241.95774,550696066.3546788,1.00965510128048
2019-04-05,59,Greed,4932.59,5039.08,4777.0,4898.66,61960.9198,305898122.84292996,1.00037878322678
2019-04-06,65,Greed,4898.64,5028.22,4880.62,5004.95,39985.012748,198739555.18850514,1.00470545968272
2019-04-07,69,Greed,5004.96,5205.0,4928.59,5043.89,42041.702585,212329690.30575886,1.00473129457817
2019-04-08,65,Greed,5042.07,5234.0,5026.0,5170.27,37796.569888,193840282.6484452,1.00769032786379
2019-04-09,64,Greed,5170.27,5305.0,5039.0,5236.9,50402.621399,261658864.3776732,1.00487419256918
2019-04-10,62,Greed,5238.38,5238.4,5076.68,5150.0,34081.348301,175705944.2971313,1.00741590621889
2019-04-11,65,Greed,5150.0,5422.0,5135.0,5308.25,40390.677554,212565522.0108897,1.00046010747443
2019-04-12,42,Fear,5307.86,5332.67,4927.0,5017.37,54252.097858,275459080.7896344,1.00410557159364
2019-04-13,62,Greed,5017.37,5080.58,4861.22,5048.01,33396.525523,167076898.56083998,1.003584810942
2019-04-14,51,Neutral,5047.0,5099.0,5004.0,5045.22,17220.654452,87011435.96627465,0.9842723463226911
2019-04-15,60,Greed,5047.45,5152.99,5000.0,5131.3,18224.735387,92303382.69062705,1.00007849203499
2019-04-16,50,Neutral,5131.28,5167.38,4950.0,5024.95,29049.645012,147650712.0117212,1.00265133527841
2019-04-17,61,Greed,5024.95,5197.72,5003.94,5173.72,24323.257468,123998052.97379914,1.00633437869256
2019-04-18,64,Greed,5173.72,5230.4,5146.8,5202.82,23332.855632,121106986.74796681,1.00283335559307
2019-04-19,61,Greed,5202.41,5287.0,5198.8,5258.44,22752.238968,119270274.55934463,1.01711571546973
2019-04-20,62,Greed,5258.44,5320.0,5175.0,5258.68,24739.661564,129613869.77363905,1.00224341723187
2019-04-21,62,Greed,5258.68,5333.42,5230.1,5291.73,19235.471157,101694787.88157623,0.9988364447477681
2019-04-22,61,Greed,5292.91,5314.35,5165.0,5256.14,25798.007979,135230166.14996386,1.00306514595557
2019-04-23,68,Greed,5257.41,5400.0,5208.35,5357.14,29735.773811,157546919.04123253,1.00730453914487
2019-04-24,65,Greed,5357.14,5600.0,5332.41,5493.31,41811.334278,230193742.3824314,0.9940902569495561
2019-04-25,58,Greed,5490.91,5582.2,5333.35,5415.0,48369.416343,263279608.9596051,1.00096189418911
2019-04-26,41,Fear,5415.0,5491.84,5102.0,5219.9,49703.601595,265456099.22041708,0.9888629201109771
2019-04-27,42,Fear,5220.47,5510.0,5161.62,5314.1,48912.294513,259659705.6513858,0.9976277881092431
2019-04-28,40,Fear,5315.0,5342.5,5257.67,5295.69,15422.896935,81749716.42174439,1.00124396099029
2019-04-29,42,Fear,5295.69,5340.0,5259.48,5307.52,14371.275035,76276245.6821555,0.9942859457823121
2019-04-30,42,Fear,5309.81,5332.0,5178.8,5238.14,19918.135079,104822151.5144498,1.00335127587632
2019-05-01,51,Neutral,5238.14,5339.98,5192.15,5320.81,22234.590555,117291622.84447068,0.9662244275259231
2019-05-02,50,Neutral,5321.94,5402.0,5316.2,5383.2,17207.974158,92144203.17465746,1.00254600743696
2019-05-03,63,Greed,5383.2,5538.0,5370.0,5492.87,22795.037919,124494399.66476724,1.01098376425617
2019-05-04,66,Greed,5494.81,5844.0,5477.57,5772.69,46028.878314,262887567.83110115,1.00655786372262
2019-05-05,67,Greed,5770.62,5900.0,5587.45,5829.45,39653.137957,228772937.42292967,1.01123622698139
2019-05-06,57,Greed,5829.83,5839.9,5696.0,5775.62,23846.907836,137794382.07708666,1.01593171779478
2019-05-07,69,Greed,5773.18,5805.0,5619.14,5747.79,25089.682616,143396993.44225484,1.00984362487446
2019-05-08,63,Greed,5749.92,6028.41,5747.74,5846.34,39821.793693,190525698.97758073,1.00952235154373
2019-05-09,69,Greed,5846.34,6014.72,5772.2,5987.29,23060.269143,0.0,1.00888698724911
2019-05-10,71,Greed,5986.66,6224.55,5983.71,6209.18,27451.246962,116041466.3021192,1.00977235839402
2019-05-11,76,Extreme Greed,6209.95,6468.92,6172.0,6373.33,36613.535464,231737945.60689554,1.03922352224363
2019-05-12,75,Greed,6375.16,7343.99,6372.85,7076.22,73690.964681,504975079.84404445,1.03739741817355
2019-05-13,78,Extreme Greed,7076.24,7521.78,6750.0,6967.31,86914.151489,619685175.9992776,1.0368623142899
2019-05-14,78,Extreme Greed,6968.24,8100.0,6870.0,7790.71,85800.198762,647980978.4525657,1.04164810499593
2019-05-15,77,Extreme Greed,7795.62,8366.0,7599.56,7947.56,76729.002449,612269389.3849235,1.0290047673809
2019-05-16,75,Greed,7945.26,8249.0,7850.0,8169.87,37858.227924,304988195.0379647,1.04781072739349
2019-05-17,65,Greed,8169.08,8320.0,7705.0,7866.59,69625.058029,557082554.8766512,0.9954813181190881
2019-05-18,67,Greed,7868.67,7925.0,6913.0,7355.26,88730.186974,645522479.8258324,1.00562058985662
2019-05-19,70,Greed,7355.28,7458.0,7156.61,7257.45,37053.333457,271158670.48047423,1.02128151455174
2019-05-20,73,Greed,7257.32,8275.09,7243.08,8148.48,65577.442058,517729474.358441,1.01149673007389
2019-05-21,68,Greed,8147.94,8156.03,7553.0,7938.15,65856.395957,517917480.89637065,1.01577518652079
2019-05-22,69,Greed,7937.16,8042.32,7771.0,7904.87,52067.959232,411775608.6667016,1.00782013553773
2019-05-23,65,Greed,7904.48,8016.0,7465.0,7628.43,49136.994589,384730220.7219517,1.00626836456052
2019-05-24,64,Greed,7627.8,7940.98,7461.0,7851.51,49648.184701,381536239.5128484,1.01617114816461
2019-05-25,69,Greed,7849.95,8130.0,7766.0,7964.87,46664.785325,371381043.73160255,1.01446905597924
2019-05-26,67,Greed,7964.52,8091.8,7908.34,8025.41,28414.328817,227376280.5854076,1.01742742771995
2019-05-27,70,Greed,8023.0,8740.0,7833.42,8614.43,49649.681416,409595251.3580897,1.02350662002294
2019-05-28,71,Greed,8612.54,8908.32,8589.0,8756.32,51876.353215,452561303.75442755,1.01909138828185
2019-05-29,71,Greed,8752.52,8798.49,8510.63,8715.64,31470.551534,273791910.6314759,1.10414330261803
2019-05-30,73,Greed,8716.87,8750.0,8406.6,8645.68,33880.865922,292094591.01803863,1.01062583458088
2019-05-31,61,Greed,8646.5,9074.26,8005.0,8269.54,70379.998521,603312537.3808434,1.0059317755056
2019-06-01,62,Greed,8267.1,8594.0,8108.5,8555.0,44700.448104,373403270.1568995,1.00905354023476
2019-06-02,63,Greed,8555.0,8626.0,8442.36,8544.07,31868.234157,272098436.34069574,1.00811026672226
2019-06-03,66,Greed,8545.1,8814.78,8524.0,8725.98,27835.133265,241414596.71950513,1.01692793702098
2019-06-04,42,Fear,8726.0,8800.95,8080.8,8115.82,45692.677363,387153028.67150784,0.9740497546780491
2019-06-05,27,Fear,8115.66,8115.66,7481.02,7687.03,74067.36288,581577548.7111713,0.995590719194382
2019-06-06,34,Fear,7687.04,7896.7,7572.78,7776.5,48679.656455,377635818.0044095,0.998568500228688
2019-06-07,27,Fear,7778.08,7868.13,7444.58,7786.7,36624.118747,282156410.5437891,1.0075461674592
2019-06-08,62,Greed,7787.57,8100.0,7737.49,7980.53,33938.396403,269095015.50037944,1.00232603117777
2019-06-09,62,Greed,7978.94,8044.65,7751.0,7893.62,22657.329634,179047320.02388045,1.00376948846898
2019-06-10,46,Fear,7895.28,7935.0,7506.66,7628.13,31553.528008,243856510.1619685,1.01169459578635
2019-06-11,61,Greed,7627.57,8020.0,7511.0,7982.75,36753.714907,287106572.21331835,1.0018549150287
2019-06-12,60,Greed,7981.0,8010.0,7692.23,7884.9,30334.999427,238031771.51747337,1.00959844450306
2019-06-13,63,Greed,7884.9,8200.0,7788.99,8127.64,41596.411318,333286398.85522735,1.00766198567483
2019-06-14,67,Greed,8127.64,8309.82,8010.03,8218.54,30467.764341,248418184.7720466,1.0188549287562
2019-06-15,75,Greed,8216.44,8684.41,8144.32,8650.0,39835.246255,333475488.5537595,1.01214784287626
2019-06-16,80,Extreme Greed,8650.88,8864.99,8567.63,8808.7,31791.636039,276420769.2933853,1.01579142587621
2019-06-17,84,Extreme Greed,8810.77,9333.0,8760.0,8953.33,63289.251219,574211342.9796603,1.01073783573477
2019-06-18,83,Extreme Greed,8953.0,9444.0,8950.0,9313.96,47895.485374,441567296.0592662,1.00515245621087
2019-06-19,82,Extreme Greed,9312.13,9336.36,8950.0,9081.55,51554.249006,470269078.46768636,1.01346698793532
2019-06-20,81,Extreme Greed,9081.97,9304.0,8960.0,9255.49,32147.706495,293748062.6668488,1.00580254535216
2019-06-21,84,Extreme Greed,9253.76,9590.0,9175.2,9517.12,34556.053982,323621848.1987617,1.01628942043745
2019-06-22,83,Extreme Greed,9518.06,10174.99,9518.06,10159.86,50484.415892,494783687.9853515,1.02539275256268
